gtdb_genome_representative	aquatic_habitat	host_associated	soil_habitat
RS_GCF_003702705.1	0	1	0
RS_GCF_014636495.1			
RS_GCF_003351765.1	0	1	0
RS_GCF_006716885.1			
RS_GCF_000421185.1			
RS_GCF_004153545.1	1	0	1
RS_GCF_006337125.1	0	0	1
RS_GCF_001483745.1	0	1	0
RS_GCF_008919445.1			
RS_GCF_000421245.1	1	0	0
RS_GCF_001685415.1			
RS_GCF_004526345.1	0	1	0
RS_GCF_008843165.1	0	0	1
RS_GCF_004322775.1	0	1	0
RS_GCF_006715255.1			
RS_GCF_013041615.1			
RS_GCF_009707485.1	0	0	1
RS_GCF_001426245.1			
RS_GCF_001428025.1			
RS_GCF_900104525.1			
RS_GCF_001429605.1			
RS_GCF_006438965.1			
RS_GCF_013408925.1			
RS_GCF_001552435.1			
RS_GCF_900289115.1			
RS_GCF_001570965.1			
RS_GCF_001598955.1	1	0	0
RS_GCF_001570945.1	0	0	1
RS_GCF_001570985.1			
RS_GCF_001428305.1			
RS_GCF_004295485.1	1	0	1
RS_GCF_014217915.1	1	1	1
RS_GCF_004025845.1			
GB_GCA_019116945.1	0	1	0
RS_GCF_013409205.1			
RS_GCF_013408565.1			
RS_GCF_001637565.1	0	1	0
RS_GCF_007828725.1			
RS_GCF_016888335.1			
GB_GCA_016702415.1	0	0	1
RS_GCF_001046875.1			
GB_GCA_012729695.1			
GB_GCA_012518475.1			
GB_GCA_012838445.1			
RS_GCF_009184895.1	1	0	1
GB_GCA_017993715.1	1	0	0
RS_GCF_009858245.1			
RS_GCF_001428065.1			
RS_GCF_002846495.1			
RS_GCF_013201035.1			
RS_GCF_017312765.1	1	0	0
RS_GCF_016887965.1			
RS_GCF_011383005.1			
GB_GCA_014763705.1	1	0	0
RS_GCF_016888005.1			
RS_GCF_018139485.1			
RS_GCF_014646175.1			
GB_GCA_016716625.1	0	0	1
RS_GCF_003002895.1			
RS_GCF_000768695.1			
RS_GCF_001427985.1			
RS_GCF_000152705.1	1	0	0
RS_GCF_000768675.1			
RS_GCF_007992835.1			
RS_GCF_000768705.1			
RS_GCF_000768685.1			
RS_GCF_001046855.1			
RS_GCF_001189535.1	0	1	0
RS_GCF_000426385.1	1	0	1
RS_GCF_009707125.1			
RS_GCF_000429885.1	0	1	0
GB_GCA_014857905.1	1	0	0
RS_GCF_001515525.1			
RS_GCF_000298215.1	0	0	1
RS_GCF_000576575.1			
RS_GCF_000184685.1	1	0	0
RS_GCF_001758225.1			
RS_GCF_003635045.1			
RS_GCF_006716675.1			
RS_GCF_014518425.1			
GB_GCA_000620545.1			
RS_GCF_001428505.1			
RS_GCF_001429185.1			
RS_GCF_007991735.1			
GB_GCA_000720035.1	0	0	0
GB_GCA_000955875.1			
RS_GCF_000576595.1	0	0	1
RS_GCF_006715055.1			
GB_GCA_016717165.1	0	0	1
GB_GCA_016715285.1	1	0	1
GB_GCA_016710645.1	0	0	1
GB_GCA_016710385.1	0	0	1
GB_GCA_016711095.1	0	0	1
GB_GCA_016704565.1	0	0	1
GB_GCA_016707175.1	0	0	1
RS_GCF_000725405.1	1	1	1
GB_GCA_008118325.1	1	0	1
RS_GCF_001247745.1	0	0	1
RS_GCF_001190945.1	0	0	1
RS_GCF_006716095.1	0	0	1
RS_GCF_000376825.1	0	0	1
RS_GCF_011440275.1			
RS_GCF_006715095.1			
RS_GCF_014530045.1	0	1	0
RS_GCF_003386865.1			
RS_GCF_007845645.1	0	0	1
RS_GCF_013410455.1			
RS_GCF_017565405.1			
RS_GCF_007829035.1			
RS_GCF_013002715.1			
RS_GCF_014640635.1			
RS_GCF_003724155.1	0	0	1
RS_GCF_014190805.1			
GB_GCA_001594145.1			
RS_GCF_900108585.1			
RS_GCF_005222685.1	0	0	1
RS_GCF_006716205.1			
GB_GCA_014377705.1			
GB_GCA_012927555.1	0	0	1
RS_GCF_012277275.1	0	1	0
GB_GCA_016711265.1	0	0	1
GB_GCA_016699675.1	0	0	1
RS_GCF_000298175.1			
RS_GCF_003391095.1	0	1	0
RS_GCF_018499875.1	0	1	0
GB_GCA_000719025.1	0	0	1
RS_GCF_002934625.1			
RS_GCF_011839805.1			
RS_GCF_009906795.1			
RS_GCF_009906395.1			
RS_GCF_009906315.1			
RS_GCF_000017305.1	1	0	0
RS_GCF_013409345.1			
RS_GCF_003002055.1			
RS_GCF_001887245.1			
RS_GCF_014200305.1			
RS_GCF_006094275.1	0	1	1
RS_GCF_002332385.1	0	0	0
RS_GCF_002332285.1	0	0	0
RS_GCF_001552115.1	0	0	1
RS_GCF_000197735.1	0	0	1
RS_GCF_002979865.1			
GB_GCA_000414345.1	0	1	1
RS_GCF_001456945.1			
RS_GCF_001302565.1	0	0	1
RS_GCF_009805585.1	0	0	1
RS_GCF_004320535.1			
RS_GCF_006539925.1			
RS_GCF_003309065.1	0	0	1
RS_GCF_016894325.1	1	0	0
RS_GCF_014190875.1			
GB_GCA_002224445.1	1	1	1
RS_GCF_019084045.1			
RS_GCF_003287975.1	0	0	1
RS_GCF_000348945.1	0	0	1
RS_GCF_002975435.1			
RS_GCF_017876535.1			
RS_GCF_008580665.1			
RS_GCF_015751895.1			
RS_GCF_014651715.1			
RS_GCF_004217565.1			
RS_GCF_002332245.1	0	0	0
GB_GCA_016892645.1	0	1	1
RS_GCF_003143995.1	0	1	0
RS_GCF_001807575.1	0	1	0
RS_GCF_003640665.1	0	0	0
RS_GCF_003575975.1	0	0	0
RS_GCF_014205175.1			
RS_GCF_001570885.1	0	1	0
RS_GCF_000023205.1	1	1	1
RS_GCF_007673115.1	1	0	0
RS_GCF_004563965.1	0	0	1
RS_GCF_900116905.1			
RS_GCF_003386075.1	0	1	0
RS_GCF_005877055.1			
RS_GCF_006716305.1			
RS_GCF_001657475.1	0	0	1
GB_GCA_013393415.1			
RS_GCF_000420805.1	0	0	1
GB_GCA_019113675.1	0	1	0
RS_GCF_001483765.1			
RS_GCF_003003175.1			
RS_GCF_004364585.1	0	0	1
RS_GCF_014873955.1			
RS_GCF_019173455.1			
RS_GCF_014874065.1			
RS_GCF_014642675.1			
RS_GCF_017876395.1			
RS_GCF_007994735.1			
RS_GCF_007922635.1			
RS_GCF_000421745.1			
RS_GCF_012641515.1	1	0	1
RS_GCF_009758175.1			
RS_GCF_008711175.1	0	1	0
RS_GCF_003600155.1	0	1	0
RS_GCF_005771525.1	0	0	1
RS_GCF_010119385.1			
RS_GCF_003595215.1	0	0	1
RS_GCF_005771565.1	0	0	1
RS_GCF_000455245.1			
RS_GCF_013410745.1			
RS_GCF_000688395.1			
RS_GCF_012395835.1			
GB_GCA_004000035.1	0	0	1
RS_GCF_005047635.1	1	0	0
RS_GCF_012952295.1			
RS_GCF_017603825.1	0	0	1
RS_GCF_016907875.1			
GB_GCA_900016675.1			
RS_GCF_009696625.1			
RS_GCF_009192745.1	0	1	0
RS_GCF_015355785.1			
RS_GCF_001373495.1	0	0	1
RS_GCF_014836775.1			
RS_GCF_014836875.1			
RS_GCF_001552075.1	0	1	0
RS_GCF_007923395.1	0	1	0
RS_GCF_017353495.1	1	0	0
RS_GCF_009192735.1	0	1	0
RS_GCF_017898065.1			
RS_GCF_011927905.1			
RS_GCF_000520595.1	0	0	1
RS_GCF_900099735.1	0	0	1
RS_GCF_001428435.1			
RS_GCF_016907495.1			
RS_GCF_000520515.1	0	0	1
RS_GCF_003075455.1	1	1	0
RS_GCF_013116745.1			
RS_GCF_017875735.1			
GB_GCA_902805515.1	0	0	1
RS_GCF_009828605.1	0	1	1
RS_GCF_000520555.1	0	0	1
RS_GCF_008107445.1			
RS_GCF_004803505.1			
GB_GCA_009728235.1	0	1	0
RS_GCF_005281365.1	0	0	1
RS_GCF_002157505.1	0	0	1
RS_GCF_003602275.1			
RS_GCF_002157565.1	0	0	1
RS_GCF_001187915.1			
RS_GCF_002953615.1	0	0	1
GB_GCA_004001285.1	0	1	1
RS_GCF_002954225.1			
RS_GCF_002929375.1	1	0	0
RS_GCF_002929355.1			
RS_GCF_002927275.1			
RS_GCF_002929295.1	1	0	0
RS_GCF_000816565.1	1	0	0
RS_GCF_001422665.1			
RS_GCF_015708085.1			
RS_GCF_000482545.1			
RS_GCF_011045165.1			
RS_GCF_003219815.1			
RS_GCF_013376095.1			
RS_GCF_013376105.1			
RS_GCF_003268655.1			
RS_GCF_001281315.1	1	0	0
RS_GCF_014281925.1	0	0	1
RS_GCF_002929305.1	1	0	0
RS_GCF_002909445.1			
RS_GCF_002929705.1	1	0	0
RS_GCF_003219795.1			
RS_GCF_003185915.1			
RS_GCF_017353415.1			
RS_GCF_000785535.1			
RS_GCF_016820535.1			
RS_GCF_017876675.1			
RS_GCF_003946885.1	0	0	1
RS_GCF_000376245.1	0	1	0
RS_GCF_000018885.1	0	1	0
GB_GCA_017419405.1	1	1	0
RS_GCF_000950575.1	1	0	0
RS_GCF_013408295.1			
RS_GCF_018531425.1	0	0	1
RS_GCF_001766675.1			
RS_GCF_003369445.1	0	0	1
RS_GCF_013409905.1			
RS_GCF_004354015.1	0	0	1
RS_GCF_014207375.1			
RS_GCF_000517125.1	1	0	0
RS_GCF_002009585.1			
GB_GCA_001549895.1	0	0	1
RS_GCF_017368795.1			
RS_GCF_019067065.1	1	0	1
RS_GCF_900106835.1			
RS_GCF_007786235.1	0	0	1
RS_GCF_000514015.1			
RS_GCF_002224285.1	0	0	1
RS_GCF_902706295.1			
RS_GCF_018613695.1			
RS_GCF_902506065.1	0	1	0
RS_GCF_006538985.1			
RS_GCF_000014925.1	1	0	1
RS_GCF_000526335.1	0	1	1
RS_GCF_011605365.1	0	0	1
RS_GCF_018215265.1			
RS_GCF_011761315.1			
RS_GCF_007670255.1	0	0	1
RS_GCF_014647595.1	0	0	1
RS_GCF_018613855.1			
RS_GCF_900609065.1			
RS_GCF_001238605.1			
RS_GCF_002953935.1	0	0	1
RS_GCF_006151685.1			
RS_GCF_002892835.1			
RS_GCF_014644515.1	0	0	1
RS_GCF_005796185.1	0	0	1
RS_GCF_000189535.1	0	1	1
RS_GCF_006715305.1			
RS_GCF_902506095.1	0	1	0
RS_GCF_001046895.1			
RS_GCF_900110595.1	0	0	1
RS_GCF_900537115.1	0	1	0
RS_GCF_002929215.1	1	0	0
RS_GCF_003367205.1			
RS_GCF_005796205.1	0	0	1
RS_GCF_004358765.1	0	0	1
RS_GCF_000813845.1	1	0	0
RS_GCF_006715225.1			
RS_GCF_000374905.1			
RS_GCF_000374865.1	0	0	1
RS_GCF_014639275.1			
RS_GCF_006517815.1	0	0	1
RS_GCF_902506025.1	0	1	0
RS_GCF_013359725.1			
RS_GCF_006715285.1			
GB_GCA_018604465.1	0	0	1
RS_GCF_000022025.1	0	0	1
RS_GCF_004320525.1			
RS_GCF_001663775.1	0	0	1
RS_GCF_003287955.1	1	0	1
GB_GCA_002370555.1	0	0	1
RS_GCF_003061105.1	1	0	0
RS_GCF_014712225.1			
RS_GCF_014764445.1	0	0	1
RS_GCF_018613805.1			
RS_GCF_001422645.1			
RS_GCF_001512305.1			
RS_GCF_001750145.1	1	0	0
RS_GCF_009928425.1	0	1	1
RS_GCF_018224015.1			
RS_GCF_004798705.1			
RS_GCF_900104405.1	0	0	1
RS_GCF_900116495.1			
RS_GCF_003352915.1	0	0	1
RS_GCF_000374925.1	0	0	1
RS_GCF_003634095.1			
RS_GCF_001428365.1			
RS_GCF_013359735.1			
RS_GCF_007858535.1	0	0	1
RS_GCF_018613755.1			
RS_GCF_002929335.1	1	0	0
RS_GCF_005280255.1	0	0	1
RS_GCF_001423745.1			
RS_GCF_000196235.1	0	0	1
RS_GCF_001969265.1	0	0	1
RS_GCF_002892795.1	0	0	1
RS_GCF_018613795.1			
RS_GCF_002929275.1	1	0	0
RS_GCF_018613835.1			
RS_GCF_017052465.1			
RS_GCF_018613875.1			
RS_GCF_001552095.1	0	1	0
RS_GCF_004919045.1	0	0	1
RS_GCF_005876955.1	0	0	1
RS_GCF_005877005.1			
RS_GCF_000802235.1			
RS_GCF_001999765.1			
RS_GCF_002224485.1	0	0	1
RS_GCF_014656475.1			
RS_GCF_006539205.1	0	0	1
RS_GCF_000430705.1			
RS_GCF_000520495.1	0	0	1
RS_GCF_001968835.1			
RS_GCF_001968825.1			
RS_GCF_014643255.1			
RS_GCF_000349605.1	0	0	1
RS_GCF_007992155.1	0	1	0
RS_GCF_014636775.1			
RS_GCF_007992135.1	0	1	1
RS_GCF_007666205.1			
RS_GCF_008831305.1	1	0	0
RS_GCF_003797835.1	0	0	1
RS_GCF_003598585.1	1	1	1
RS_GCF_014697955.1			
RS_GCF_004136555.1	0	0	1
RS_GCF_000786655.1	1	1	1
RS_GCF_006539885.1	0	0	0
RS_GCF_003687175.1	0	1	0
RS_GCF_000010285.1	0	1	1
RS_GCF_001570865.1	0	1	0
RS_GCF_004136635.1	0	0	1
RS_GCF_001063195.1	0	1	0
RS_GCF_004136575.1			
RS_GCF_004136585.1	0	1	0
RS_GCF_000011025.1	0	1	0
RS_GCF_001061665.1	0	1	0
RS_GCF_901875305.1	0	1	0
RS_GCF_000258205.1	0	1	0
RS_GCF_000143585.1	0	1	1
GB_GCA_015260065.1	0	1	0
RS_GCF_012396615.1			
RS_GCF_016900985.1	0	1	0
GB_GCA_002418375.1			
RS_GCF_014217215.1	0	1	0
RS_GCF_002087015.1	0	1	0
RS_GCF_014635585.1			
RS_GCF_007666515.1			
RS_GCF_013409065.1			
RS_GCF_014639315.1			
RS_GCF_001729525.1	0	0	0
RS_GCF_900169145.1	0	0	0
RS_GCF_014897485.1	0	0	0
RS_GCF_900105045.1			
RS_GCF_011927955.1			
RS_GCF_003315405.1			
RS_GCF_016127155.1	1	1	0
RS_GCF_000314575.1	0	1	0
RS_GCF_011617245.1	0	0	1
RS_GCF_017948325.1	0	0	1
RS_GCF_018208375.1	0	1	0
RS_GCF_017808095.1			
RS_GCF_004745075.1	0	0	0
RS_GCF_009299785.1	0	1	1
RS_GCF_900105315.1			
RS_GCF_011617465.1	0	0	1
RS_GCF_900169265.1	0	0	1
RS_GCF_008868375.1	1	0	1
RS_GCF_001570805.1	1	0	0
RS_GCF_007558825.1	0	1	0
RS_GCF_014836885.1	0	1	0
RS_GCF_005280295.1	1	0	0
RS_GCF_900184225.1			
RS_GCF_009857845.1			
RS_GCF_000285915.1	0	1	0
RS_GCF_001810665.1	0	1	0
RS_GCF_000178455.1	0	1	0
RS_GCF_016907735.1			
RS_GCF_000426445.1	0	0	1
RS_GCF_902374775.1			
RS_GCF_016107685.1			
RS_GCF_007828155.1	0	0	0
RS_GCF_900163715.1	0	0	0
GB_GCA_015654475.1			
GB_GCA_012840585.1			
RS_GCF_000423505.1			
RS_GCF_008831125.1			
RS_GCF_008831235.1	0	1	0
RS_GCF_000007485.1	0	1	0
RS_GCF_000196075.1	0	1	0
GB_GCA_903940225.1	1	0	0
GB_GCA_003053925.1			
RS_GCF_002950575.1	1	0	0
GB_GCA_009704535.1	1	0	0
GB_GCA_018666065.1	1	0	0
RS_GCF_001571045.1			
RS_GCF_001475545.1			
RS_GCF_002412165.1			
RS_GCF_001705035.1			
RS_GCF_013347165.1	0	0	1
RS_GCF_013347185.1	0	0	1
RS_GCF_003349855.1	0	0	1
RS_GCF_001742745.1	0	1	0
RS_GCF_003234175.1	1	0	0
RS_GCF_000772085.1	0	1	1
RS_GCF_005490985.1			
RS_GCF_007680845.1			
RS_GCF_900101675.1			
RS_GCF_001865065.1			
RS_GCF_003234115.1			
RS_GCF_900215175.1	0	1	0
RS_GCF_001806325.1			
RS_GCF_013359865.1			
RS_GCF_001864895.1			
RS_GCF_003752025.1			
RS_GCF_003234365.1	0	1	0
RS_GCF_016267665.1	0	1	0
RS_GCF_015351025.1			
RS_GCF_000349565.1	1	1	0
RS_GCF_018613895.1			
RS_GCF_001424385.1			
RS_GCF_001864835.1			
GB_GCA_900086645.1			
RS_GCF_007673775.1			
RS_GCF_003762905.1			
RS_GCF_015350905.1			
RS_GCF_003224315.1	1	0	0
RS_GCF_003234795.1			
RS_GCF_018885305.1	0	1	0
RS_GCF_001422205.1			
RS_GCF_003234565.1			
RS_GCF_015350895.1			
RS_GCF_013248995.1			
RS_GCF_001864945.1	1	1	0
RS_GCF_011759585.1	0	0	1
RS_GCF_011761235.1			
RS_GCF_017833035.1	1	0	0
RS_GCF_003751785.1			
RS_GCF_007988805.1			
RS_GCF_014842255.1			
RS_GCF_001422285.1			
RS_GCF_002074055.1	1	0	0
RS_GCF_003634555.1			
RS_GCF_001577365.1	0	1	0
RS_GCF_001423105.1	0	1	0
RS_GCF_003752365.1			
RS_GCF_009755725.1	0	0	1
RS_GCF_012274275.1			
RS_GCF_002929725.1	0	0	1
GB_GCA_017306245.1	1	0	1
RS_GCF_006716125.1			
RS_GCF_003065485.1	0	1	0
GB_GCA_015234465.1	0	1	0
RS_GCF_008001035.1	0	1	0
RS_GCF_010686725.1			
RS_GCF_003003265.1			
RS_GCF_018449675.1			
RS_GCF_004310685.1	0	0	1
RS_GCF_014639655.1			
RS_GCF_014204935.1			
RS_GCF_000477555.1			
GB_GCA_000153145.1	1	0	0
RS_GCF_015864575.1			
RS_GCF_015864955.1			
RS_GCF_015864665.1			
RS_GCF_002797685.1	1	0	0
RS_GCF_004118935.1			
RS_GCF_013410945.1			
RS_GCF_014645015.1			
GB_GCA_001725325.1	0	0	1
GB_GCA_903920435.1	1	0	0
GB_GCA_004297555.1	1	0	0
RS_GCF_008040105.1	1	0	1
RS_GCF_014217685.1	0	0	1
RS_GCF_015751965.1			
GB_GCA_014377425.1			
RS_GCF_011057645.1			
RS_GCF_009930795.1	0	0	1
GB_GCA_014378715.1			
RS_GCF_017355965.1			
RS_GCF_002797715.1			
GB_GCA_015655445.1			
RS_GCF_004216575.1			
RS_GCF_002355395.1	1	0	0
RS_GCF_004216855.1			
GB_GCA_012530535.1	1	0	1
GB_GCA_005502445.1	1	0	0
RS_GCF_012845865.1			
RS_GCF_001425665.1	0	1	1
RS_GCF_014137945.1			
RS_GCF_013414345.1	1	1	0
RS_GCF_014200395.1			
GB_GCA_013823625.1	1	0	0
GB_GCA_013297625.1	1	0	0
GB_GCA_001898855.1			
RS_GCF_006517435.1	0	0	1
RS_GCF_006517535.1	0	0	1
GB_GCA_016212425.1	1	0	0
RS_GCF_014653215.1			
GB_GCA_905479755.1	1	0	0
GB_GCA_002433365.1	1	0	0
GB_GCA_017308515.1	0	0	1
RS_GCF_011751905.1	0	1	0
RS_GCF_008017545.1			
RS_GCF_008365275.1	0	1	0
RS_GCF_003627075.1	0	1	0
GB_GCA_003243275.1			
GB_GCA_001898835.1	0	0	1
RS_GCF_014483895.1	0	0	1
GB_GCA_003852775.1			
RS_GCF_017916505.1			
RS_GCF_017916515.1			
RS_GCF_004801885.1	0	1	0
RS_GCF_003097495.1			
RS_GCF_003581425.1			
RS_GCF_004364555.1			
GB_GCA_013205085.1			
GB_GCA_013204985.1			
RS_GCF_000425325.1	0	1	0
RS_GCF_003044275.1	0	1	0
RS_GCF_017355185.1			
RS_GCF_004011135.1	0	1	0
RS_GCF_900177245.1			
RS_GCF_001423005.1			
RS_GCF_009834225.1	0	1	0
RS_GCF_015351245.1			
RS_GCF_003149025.1	0	1	0
RS_GCF_013249015.1			
RS_GCF_004340625.1	0	1	0
RS_GCF_002932215.1	0	1	0
RS_GCF_009806975.1	0	1	0
RS_GCF_001641005.1	0	1	0
RS_GCF_002931135.1	0	1	0
RS_GCF_011801245.1	0	1	0
RS_GCF_001618005.1	0	1	0
RS_GCF_000069225.1	0	1	0
GB_GCA_008642235.1	1	0	0
RS_GCF_003067705.1	0	0	1
RS_GCF_002797855.1			
RS_GCF_003260275.1	0	1	0
RS_GCF_014137865.1			
RS_GCF_003194085.1	1	0	0
RS_GCF_003325955.1	1	0	0
RS_GCF_002355535.1	1	0	0
GB_GCA_009925875.1	1	0	0
GB_GCA_903915075.1	1	0	0
GB_GCA_903859205.1	1	0	0
RS_GCF_013407835.1			
RS_GCF_018024495.1			
RS_GCF_009789225.1			
RS_GCF_003710805.1	0	0	1
RS_GCF_014635805.1			
RS_GCF_016907355.1			
RS_GCF_001620055.1	1	0	0
RS_GCF_009674665.1			
RS_GCF_009729855.1			
RS_GCF_014648575.1			
RS_GCF_009647605.1			
RS_GCF_004006235.1	0	0	1
RS_GCF_008365295.1	0	1	0
RS_GCF_004135405.1	0	1	0
RS_GCF_001421565.1			
RS_GCF_900113185.1			
RS_GCF_009749385.1			
RS_GCF_001660485.1	0	0	1
RS_GCF_009749395.1			
RS_GCF_009749465.1			
RS_GCF_009749405.1			
RS_GCF_000421545.1			
RS_GCF_003070885.1	0	1	0
RS_GCF_000421565.1			
RS_GCF_001429165.1			
RS_GCF_001427265.1	0	0	1
RS_GCF_900142065.1			
RS_GCF_009749485.1	0	1	0
RS_GCF_018613935.1			
RS_GCF_004134825.1	0	1	0
RS_GCF_008122505.1			
RS_GCF_004216665.1			
RS_GCF_001428255.1			
RS_GCF_004959775.1	0	0	1
RS_GCF_014645655.1			
RS_GCF_902809835.1			
GB_GCA_002529645.1	0	1	0
RS_GCF_004801905.1	0	1	0
RS_GCF_001422325.1			
RS_GCF_001423545.1	0	0	1
RS_GCF_001425325.1			
RS_GCF_004217495.1			
RS_GCF_001425085.1			
RS_GCF_001542775.1	1	0	0
RS_GCF_900104895.1	0	0	1
RS_GCF_013410665.1			
RS_GCF_004564325.1			
RS_GCF_004402215.1			
RS_GCF_004402695.1			
RS_GCF_004403945.1			
RS_GCF_003185895.1	0	0	1
RS_GCF_003602235.1			
RS_GCF_004403305.1			
RS_GCF_004403435.1			
RS_GCF_002954245.1			
RS_GCF_004403185.1			
RS_GCF_002929495.1			
RS_GCF_002929825.1			
RS_GCF_004403985.1			
RS_GCF_004404055.1			
RS_GCF_004402515.1			
RS_GCF_004402535.1			
RS_GCF_002929535.1			
RS_GCF_004402355.1			
RS_GCF_002929805.1			
RS_GCF_014200405.1	1	0	1
RS_GCF_004365915.1			
RS_GCF_004402205.1			
RS_GCF_004402785.1			
RS_GCF_004402495.1			
RS_GCF_004403515.1			
RS_GCF_004402595.1			
RS_GCF_004403065.1			
RS_GCF_004402375.1			
RS_GCF_002929655.1			
RS_GCF_004403465.1			
RS_GCF_004403395.1			
RS_GCF_000421145.1			
RS_GCF_003716325.1	0	0	1
GB_GCA_004297935.1	1	0	0
GB_GCA_015655415.1			
RS_GCF_000421825.1	0	0	1
RS_GCF_012985205.1			
RS_GCF_007859675.1	1	0	0
RS_GCF_000419445.1	0	0	1
RS_GCF_003627055.1	0	1	0
RS_GCF_001424905.1			
RS_GCF_010686705.1			
RS_GCF_000633535.1			
RS_GCF_000469485.1			
RS_GCF_013410375.1	0	0	1
RS_GCF_001423695.1			
RS_GCF_017565305.1	0	0	1
RS_GCF_000470775.1			
RS_GCF_000007665.1	0	1	0
RS_GCF_009765225.1	0	0	1
RS_GCF_900108465.1			
RS_GCF_900107895.1			
RS_GCF_900099795.1			
RS_GCF_001647635.1			
GB_GCA_003367665.1	0	1	0
RS_GCF_013359685.1			
RS_GCF_002105485.1	0	1	1
RS_GCF_001428745.1			
RS_GCF_004078655.1			
RS_GCF_004078635.1			
RS_GCF_003014675.1			
RS_GCF_003990045.1	0	1	0
RS_GCF_001423185.1	0	1	0
RS_GCF_001650455.1	0	1	1
RS_GCF_014522285.1	0	1	0
RS_GCF_003667565.1			
RS_GCF_900163835.1	0	0	0
RS_GCF_900105715.1			
RS_GCF_002563955.1			
RS_GCF_011751785.1	0	1	0
RS_GCF_900167575.1			
RS_GCF_003065425.1	0	1	0
RS_GCF_014636455.1			
RS_GCF_900115155.1			
RS_GCF_003667545.1			
RS_GCF_003347035.1	0	1	0
RS_GCF_013113715.1	0	1	0
RS_GCF_013409865.1			
RS_GCF_001571005.1			
GB_GCA_004297105.1	1	0	0
RS_GCF_900107435.1			
GB_GCA_005503235.1	1	0	0
RS_GCF_904528075.1			
RS_GCF_001422485.1			
RS_GCF_900167545.1			
RS_GCF_001421485.1			
RS_GCF_900177685.1			
RS_GCF_900177765.1			
RS_GCF_014640255.1			
RS_GCF_004923255.1	1	0	0
RS_GCF_003399545.1	0	0	1
RS_GCF_002931235.1	0	1	0
RS_GCF_003399685.1			
RS_GCF_003399625.1	1	0	0
RS_GCF_003399635.1	0	0	1
RS_GCF_016907385.1			
RS_GCF_018889995.1	0	0	1
RS_GCF_900163565.1	0	0	0
RS_GCF_007679035.1			
RS_GCF_005484985.1			
RS_GCF_014645235.1			
RS_GCF_007923295.1	1	0	1
RS_GCF_003752465.1			
RS_GCF_000425105.1	1	1	1
RS_GCF_900104705.1			
GB_GCA_007988785.1			
GB_GCA_900114805.1			
RS_GCF_017168255.1			
RS_GCF_904842695.1	0	1	0
RS_GCF_003865375.1	0	1	0
GB_GCA_012719255.1			
RS_GCF_900163695.1	0	0	0
RS_GCF_008831155.1	0	0	1
RS_GCF_000425685.1	1	0	1
RS_GCF_001570925.1			
RS_GCF_000381765.1			
RS_GCF_900626105.1			
RS_GCF_001570905.1			
GB_GCA_910822395.1	0	1	0
RS_GCF_002931555.1	0	1	1
RS_GCF_002931055.1	0	1	0
RS_GCF_900016305.1	0	0	0
RS_GCF_002931075.1	0	1	0
RS_GCF_013410545.1	0	0	1
RS_GCF_008831085.1			
RS_GCF_014529995.1	0	1	0
RS_GCF_910593785.1	0	0	1
RS_GCF_017565745.1			
GB_GCA_016771945.1	0	0	1
RS_GCF_002752215.1	0	1	0
RS_GCF_011382965.1			
RS_GCF_011299575.1			
RS_GCF_011382985.1			
RS_GCF_014529985.1			
RS_GCF_014396385.1			
RS_GCF_003634035.1			
RS_GCF_006716085.1			
RS_GCF_001482305.1			
RS_GCF_000834055.1			
RS_GCF_017834145.1			
RS_GCF_000350525.1	0	0	0
RS_GCF_016522535.1			
RS_GCF_000633415.1			
RS_GCF_016758255.1			
RS_GCF_003917135.1	1	0	0
RS_GCF_900163635.1	0	0	0
RS_GCF_016758195.1			
RS_GCF_004339635.1			
RS_GCF_004217175.1			
RS_GCF_001273845.1			
RS_GCF_000231305.1			
RS_GCF_016597785.1			
RS_GCF_016758175.1			
RS_GCF_017565705.1			
RS_GCF_004028235.1	0	1	0
RS_GCF_000421845.1	0	1	0
RS_GCF_003569785.1	1	0	0
RS_GCF_001273835.1			
RS_GCF_004208635.1	0	0	1
RS_GCF_002982315.1	0	1	0
RS_GCF_017583045.1			
RS_GCF_016522505.1			
RS_GCF_019049105.1			
RS_GCF_003859945.1	0	1	0
RS_GCF_011752005.1	0	1	0
RS_GCF_003858425.1	0	1	0
RS_GCF_006716695.1			
RS_GCF_011758565.1			
RS_GCF_003931875.1	1	0	0
RS_GCF_004570445.1	0	1	0
RS_GCF_008727775.1	0	1	0
RS_GCF_008017415.1	0	0	1
GB_GCA_016870695.1	1	0	0
RS_GCF_900156435.1			
RS_GCF_003061325.1	1	0	0
RS_GCF_007671785.1			
RS_GCF_014839455.1			
RS_GCF_001424225.1			
RS_GCF_014192415.1			
RS_GCF_001476655.1			
RS_GCF_000202635.1			
RS_GCF_001476275.1			
RS_GCF_004854025.1	0	1	0
RS_GCF_900104345.1			
RS_GCF_007679235.1			
RS_GCF_002899925.1	0	1	0
RS_GCF_008763945.1			
GB_GCA_018780065.1	1	0	1
RS_GCF_004022425.1	1	0	0
RS_GCF_001619615.1			
RS_GCF_900156455.1	0	0	1
RS_GCF_009832945.1	0	1	0
RS_GCF_011761265.1			
RS_GCF_011761445.1	0	0	1
RS_GCF_005503465.1	1	0	1
RS_GCF_005347485.1			
RS_GCF_008727755.1	0	1	0
GB_GCA_003248605.1			
RS_GCF_002911615.1	0	0	1
RS_GCF_002812805.1	0	0	1
RS_GCF_900100885.1			
GB_GCA_011620715.1	0	0	1
